date,heure,prix_debut,prix_haut,prix_bas,prix_fin,volume,prix_fin_suiv,direction_up,difference,change 10 points,change 50 points
2013.04.18,00:00,1.30311,1.30959,1.30207,1.30511,61335,1.30508,1,20,1,0
2013.04.19,00:00,1.3051,1.3128,1.30457,1.30508,57523,1.30662,0,-0.2,0,0
2013.04.22,00:00,1.3077,1.30834,1.30149,1.30662,46945,1.2998,0,-10.8,1,0
2013.04.23,00:00,1.30663,1.30826,1.29726,1.2998,55775,1.30157,0,-68.3,1,1
2013.04.24,00:00,1.29941,1.30336,1.29548,1.30157,51589,1.3011,1,21.6,1,0
2013.04.25,00:00,1.30152,1.30931,1.29891,1.3011,56334,1.30289,0,-4.2,0,0
2013.04.26,00:00,1.3011,1.30471,1.29906,1.30289,58093,1.3098,1,17.9,1,0
2013.04.29,00:00,1.30485,1.3116,1.30315,1.3098,49212,1.31669,1,49.5,1,0
2013.04.30,00:00,1.30981,1.31852,1.30546,1.31669,53936,1.31794,1,68.8,1,1
2013.05.01,00:00,1.31669,1.32423,1.31601,1.31794,46238,1.30643,1,12.5,1,0
2013.05.02,00:00,1.31793,1.32161,1.30372,1.30643,57173,1.3113,0,-115,1,1
2013.05.03,00:00,1.30644,1.31589,1.30339,1.3113,52527,1.30759,1,48.6,1,0
2013.05.06,00:00,1.31225,1.31404,1.30534,1.30759,35378,1.3078,0,-46.6,1,0
2013.05.07,00:00,1.3076,1.31314,1.30676,1.3078,47133,1.31517,1,2,0,0
2013.05.08,00:00,1.30783,1.31939,1.30715,1.31517,51031,1.30413,1,73.4,1,1
2013.05.09,00:00,1.31523,1.31769,1.30105,1.30413,52740,1.29879,0,-111,1,1
2013.05.10,00:00,1.30418,1.30503,1.29352,1.29879,66145,1.29746,0,-53.9,1,1
2013.05.13,00:00,1.29697,1.29977,1.29418,1.29746,54117,1.29193,1,4.9,0,0
2013.05.14,00:00,1.29744,1.30283,1.29131,1.29193,63508,1.2886,0,-55.1,1,1
2013.05.15,00:00,1.29193,1.2942,1.28429,1.2886,62166,1.28816,0,-33.3,1,0
2013.05.16,00:00,1.2886,1.29292,1.28462,1.28816,60207,1.28375,0,-4.4,0,0
2013.05.17,00:00,1.28781,1.28893,1.27963,1.28375,55636,1.28818,0,-40.6,1,0
2013.05.20,00:00,1.28418,1.29005,1.28191,1.28818,47401,1.29058,1,40,1,0
2013.05.21,00:00,1.28819,1.29331,1.2841,1.29058,57497,1.28576,1,23.9,1,0
2013.05.22,00:00,1.29058,1.29977,1.28333,1.28576,67261,1.29334,0,-48.2,1,0
2013.05.23,00:00,1.28577,1.29562,1.28213,1.29334,73597,1.29287,1,75.7,1,1
2013.05.24,00:00,1.29329,1.29927,1.29042,1.29287,62031,1.29288,0,-4.2,0,0
2013.05.27,00:00,1.29338,1.29484,1.29152,1.29288,31421,1.2855,0,-5,0,0
2013.05.28,00:00,1.29292,1.29492,1.28491,1.2855,57948,1.2939,0,-74.2,1,1
2013.05.29,00:00,1.28545,1.29768,1.2838,1.2939,63669,1.30481,1,84.5,1,1
2013.05.30,00:00,1.29397,1.30611,1.29332,1.30481,62634,1.29956,1,108.4,1,1
2013.05.31,00:00,1.30481,1.30591,1.29443,1.29956,62100,1.30756,0,-52.5,1,1
2013.06.03,00:00,1.29946,1.31062,1.29552,1.30756,55731,1.30804,1,81,1,1
2013.06.04,00:00,1.30756,1.3101,1.30424,1.30804,55282,1.30923,1,4.8,0,0
2013.06.05,00:00,1.30805,1.31131,1.30531,1.30923,60067,1.32453,1,11.8,1,0
2013.06.06,00:00,1.30923,1.33045,1.30749,1.32453,65838,1.32168,1,153,1,1
2013.06.07,00:00,1.32452,1.32844,1.31915,1.32168,70848,1.32566,0,-28.4,1,0
2013.06.10,00:00,1.31917,1.32687,1.31772,1.32566,55336,1.33137,1,64.9,1,1
2013.06.11,00:00,1.32567,1.33171,1.32322,1.33137,67927,1.3337,1,57,1,1
2013.06.12,00:00,1.33135,1.33589,1.32656,1.3337,60716,1.33756,1,23.5,1,0
2013.06.13,00:00,1.33369,1.33898,1.32786,1.33756,65269,1.33448,1,38.7,1,0
2013.06.14,00:00,1.3375,1.3375,1.32946,1.33448,56903,1.33656,0,-30.2,1,0
2013.06.17,00:00,1.33477,1.33803,1.33182,1.33656,38321,1.33927,1,17.9,1,0
2013.06.18,00:00,1.33656,1.3415,1.33257,1.33927,47795,1.32937,1,27.1,1,0
2013.06.19,00:00,1.33927,1.34152,1.32619,1.32937,45868,1.32189,0,-99,1,1
2013.06.20,00:00,1.32937,1.33012,1.31611,1.32189,68489,1.31204,0,-74.8,1,1
2013.06.21,00:00,1.32193,1.32533,1.30987,1.31204,58066,1.31187,0,-98.9,1,1
2013.06.24,00:00,1.30912,1.31435,1.3059,1.31187,57558,1.30797,1,27.5,1,0
2013.06.25,00:00,1.31203,1.31504,1.3065,1.30797,54287,1.30116,0,-40.6,1,0
2013.06.26,00:00,1.30794,1.30867,1.29844,1.30116,54887,1.30377,0,-67.8,1,1
2013.06.27,00:00,1.30116,1.30545,1.29999,1.30377,48582,1.30078,1,26.1,1,0
2013.06.28,00:00,1.30378,1.31022,1.29911,1.30078,50885,1.30631,0,-30,1,0
2013.07.01,00:00,1.30143,1.30664,1.30051,1.30631,41354,1.29785,1,48.8,1,0
2013.07.02,00:00,1.30636,1.30777,1.2964,1.29785,45782,1.30092,0,-85.1,1,1
2013.07.03,00:00,1.29783,1.30293,1.29228,1.30092,47871,1.29131,1,30.9,1,0
2013.07.04,00:00,1.3009,1.30228,1.2883,1.29131,42207,1.28297,0,-95.9,1,1
2013.07.05,00:00,1.29131,1.29161,1.28055,1.28297,47932,1.28699,0,-83.4,1,1
2013.07.08,00:00,1.28108,1.28813,1.28108,1.28699,39010,1.27808,1,59.1,1,1
2013.07.09,00:00,1.28696,1.28977,1.2756,1.27808,46898,1.29751,0,-88.8,1,1
2013.07.10,00:00,1.27807,1.29817,1.27648,1.29751,52842,1.30962,1,194.4,1,1
2013.07.11,00:00,1.2976,1.32058,1.29623,1.30962,72561,1.30649,1,120.2,1,1
2013.07.12,00:00,1.30964,1.30994,1.29994,1.30649,39490,1.30619,0,-31.5,1,0
2013.07.15,00:00,1.30797,1.30797,1.29934,1.30619,46398,1.31618,0,-17.8,1,0
2013.07.16,00:00,1.30618,1.31739,1.30524,1.31618,53569,1.31242,1,100,1,1
2013.07.17,00:00,1.31618,1.31766,1.30841,1.31242,53739,1.31087,0,-37.6,1,0
2013.07.18,00:00,1.31243,1.31267,1.30667,1.31087,48166,1.31416,0,-15.6,1,0
2013.07.19,00:00,1.31088,1.31535,1.30891,1.31416,46034,1.31849,1,32.8,1,0
2013.07.22,00:00,1.31383,1.32177,1.31356,1.31849,40621,1.32226,1,46.6,1,0
2013.07.23,00:00,1.31848,1.32384,1.31633,1.32226,42388,1.32003,1,37.8,1,0
2013.07.24,00:00,1.32232,1.32556,1.31774,1.32003,49639,1.32765,0,-22.9,1,0
2013.07.25,00:00,1.32002,1.32953,1.31656,1.32765,49939,1.32768,1,76.3,1,1
2013.07.26,00:00,1.32767,1.32966,1.32524,1.32768,45286,1.32618,1,0.1,0,0
2013.07.29,00:00,1.32857,1.32948,1.32392,1.32618,42412,1.32619,0,-23.9,1,0
2013.07.30,00:00,1.32625,1.33008,1.32343,1.32619,42531,1.33014,0,-0.6,0,0
2013.07.31,00:00,1.32619,1.33442,1.32132,1.33014,55008,1.32061,1,39.5,1,0
2013.08.01,00:00,1.33013,1.33103,1.31956,1.32061,49341,1.32797,0,-95.2,1,1
2013.08.02,00:00,1.3206,1.32934,1.31894,1.32797,46917,1.32576,1,73.7,1,1
2013.08.05,00:00,1.32827,1.32999,1.32326,1.32576,40427,1.33044,0,-25.1,1,0
2013.08.06,00:00,1.32577,1.33226,1.32459,1.33044,42155,1.3335,1,46.7,1,0
2013.08.07,00:00,1.33043,1.33449,1.32653,1.3335,47321,1.33804,1,30.7,1,0
2013.08.08,00:00,1.33351,1.33998,1.33279,1.33804,44782,1.33394,1,45.3,1,0
2013.08.09,00:00,1.33803,1.33901,1.33324,1.33394,36547,1.32991,0,-40.9,1,0
2013.08.12,00:00,1.33208,1.33437,1.32771,1.32991,39470,1.32619,0,-21.7,1,0
2013.08.13,00:00,1.32992,1.33167,1.32334,1.32619,49347,1.32547,0,-37.3,1,0
2013.08.14,00:00,1.32621,1.32796,1.32388,1.32547,45232,1.33462,0,-7.4,0,0
2013.08.15,00:00,1.32548,1.33621,1.32058,1.33462,53959,1.3328,1,91.4,1,1
2013.08.16,00:00,1.33461,1.33796,1.33111,1.3328,46738,1.33339,0,-18.1,1,0
2013.08.19,00:00,1.33347,1.33741,1.33153,1.33339,43823,1.34166,0,-0.8,0,0
2013.08.20,00:00,1.3334,1.34513,1.33231,1.34166,50642,1.33546,1,82.6,1,1
2013.08.21,00:00,1.34165,1.34266,1.33353,1.33546,51253,1.3356,0,-61.9,1,1
2013.08.22,00:00,1.33547,1.33728,1.3298,1.3356,49437,1.33797,1,1.3,0,0
2013.08.23,00:00,1.33559,1.34091,1.3333,1.33797,46817,1.33681,1,23.8,1,0
2013.08.26,00:00,1.33838,1.33936,1.33565,1.33681,31740,1.33926,0,-15.7,1,0
2013.08.27,00:00,1.33681,1.33984,1.33232,1.33926,46456,1.33388,1,24.5,1,0
2013.08.28,00:00,1.33924,1.33972,1.33051,1.33388,47519,1.32402,0,-53.6,1,1
2013.08.29,00:00,1.33389,1.33427,1.32193,1.32402,48577,1.32198,0,-98.7,1,1
2013.08.30,00:00,1.32402,1.3254,1.31737,1.32198,46815,1.31913,0,-20.4,1,0
2013.09.02,00:00,1.32139,1.32266,1.31835,1.31913,38216,1.317,0,-22.6,1,0
2013.09.03,00:00,1.31912,1.31967,1.31387,1.317,45813,1.32065,0,-21.2,1,0
2013.09.04,00:00,1.31699,1.32176,1.31569,1.32065,41964,1.31197,1,36.6,1,0
2013.09.05,00:00,1.32064,1.32225,1.31104,1.31197,48194,1.31767,0,-86.7,1,1
2013.09.06,00:00,1.31195,1.31884,1.31045,1.31767,41574,1.32544,1,57.2,1,1
2013.09.09,00:00,1.3163,1.32803,1.31621,1.32544,39372,1.3267,1,91.4,1,1
2013.09.10,00:00,1.32544,1.32755,1.323,1.3267,41256,1.33103,1,12.6,1,0
2013.09.11,00:00,1.32672,1.33242,1.32438,1.33103,43309,1.32987,1,43.1,1,0
2013.09.12,00:00,1.33104,1.33236,1.32568,1.32987,43258,1.3293,0,-11.7,1,0
2013.09.13,00:00,1.32985,1.33207,1.32535,1.3293,41546,1.33334,0,-5.5,0,0
2013.09.16,00:00,1.33601,1.33853,1.33298,1.33334,41743,1.33599,0,-26.7,1,0
2013.09.17,00:00,1.33333,1.33689,1.3325,1.33599,35642,1.35212,1,26.6,1,0
2013.09.18,00:00,1.33587,1.35412,1.33379,1.35212,44733,1.3529,1,162.5,1,1
2013.09.19,00:00,1.35211,1.35681,1.35007,1.3529,51101,1.35224,1,7.9,0,0
2013.09.20,00:00,1.35289,1.35483,1.34979,1.35224,38750,1.34927,0,-6.5,0,0
2013.09.23,00:00,1.35469,1.35471,1.34796,1.34927,38862,1.3473,0,-54.2,1,1
2013.09.24,00:00,1.34928,1.35183,1.34643,1.3473,39383,1.35254,0,-19.8,1,0
2013.09.25,00:00,1.34731,1.35366,1.3462,1.35254,36634,1.34877,1,52.3,1,1
2013.09.26,00:00,1.35254,1.35289,1.34721,1.34877,37892,1.35215,0,-37.7,1,0
2013.09.27,00:00,1.34878,1.3564,1.34741,1.35215,37885,1.35251,1,33.7,1,0
2013.09.30,00:00,1.34941,1.35555,1.34773,1.35251,43779,1.35253,1,31,1,0
2013.10.01,00:00,1.3525,1.35874,1.35167,1.35253,49534,1.35779,1,0.3,0,0
2013.10.02,00:00,1.35252,1.36059,1.35056,1.35779,48598,1.36177,1,52.7,1,1
2013.10.03,00:00,1.35777,1.36456,1.35773,1.36177,49218,1.35564,1,40,1,0
2013.10.04,00:00,1.36178,1.36313,1.35386,1.35564,43747,1.35803,0,-61.4,1,1
2013.10.07,00:00,1.35643,1.35908,1.35425,1.35803,38002,1.35725,1,16,1,0
2013.10.08,00:00,1.35804,1.36067,1.35572,1.35725,40886,1.35232,0,-7.9,0,0
2013.10.09,00:00,1.35726,1.36041,1.34857,1.35232,50367,1.35193,0,-49.4,1,0
2013.10.10,00:00,1.35237,1.35452,1.34876,1.35193,43142,1.35392,0,-4.4,0,0
2013.10.11,00:00,1.35193,1.35811,1.35178,1.35392,38555,1.35605,1,19.9,1,0
2013.10.14,00:00,1.35609,1.35971,1.35452,1.35605,32926,1.35229,0,-0.4,0,0
2013.10.15,00:00,1.35604,1.35706,1.34792,1.35229,49719,1.35332,0,-37.5,1,0
2013.10.16,00:00,1.35227,1.35671,1.34727,1.35332,50242,1.36749,1,10.5,1,0
2013.10.17,00:00,1.35335,1.36815,1.35154,1.36749,54651,1.36855,1,141.4,1,1
2013.10.18,00:00,1.36749,1.37034,1.36591,1.36855,42638,1.36801,1,10.6,1,0
2013.10.21,00:00,1.3683,1.3688,1.36508,1.36801,30546,1.37806,0,-2.9,0,0
2013.10.22,00:00,1.36801,1.37915,1.36621,1.37806,35620,1.37751,1,100.5,1,1
2013.10.23,00:00,1.37807,1.37925,1.37411,1.37751,40960,1.38004,0,-5.6,0,0
2013.10.24,00:00,1.37754,1.38243,1.37644,1.38004,42413,1.38019,1,25,1,0
2013.10.25,00:00,1.38005,1.38318,1.37743,1.38019,40812,1.37858,1,1.4,0,0
2013.10.28,00:00,1.38077,1.3817,1.37747,1.37858,38435,1.37462,0,-21.9,1,0
2013.10.29,00:00,1.3786,1.38126,1.37362,1.37462,51681,1.37368,0,-39.8,1,0
2013.10.30,00:00,1.37463,1.37842,1.36959,1.37368,48398,1.35879,0,-9.5,0,0
2013.10.31,00:00,1.37363,1.37383,1.3575,1.35879,56728,1.34853,0,-148.4,1,1
2013.11.01,00:00,1.3588,1.35891,1.34798,1.34853,50799,1.35135,0,-102.7,1,1
2013.11.04,00:00,1.34874,1.3524,1.3443,1.35135,41845,1.34737,1,26.1,1,0
2013.11.05,00:00,1.35136,1.3522,1.34489,1.34737,43157,1.35121,0,-39.9,1,0
2013.11.06,00:00,1.34736,1.35469,1.34673,1.35121,40718,1.34186,1,38.5,1,0
2013.11.07,00:00,1.3512,1.35285,1.32955,1.34186,53088,1.33654,0,-93.4,1,1
2013.11.08,00:00,1.34186,1.34375,1.33179,1.33654,48131,1.34058,0,-53.2,1,1
2013.11.11,00:00,1.33567,1.34157,1.33446,1.34058,37786,1.3435,1,49.1,1,0
2013.11.12,00:00,1.34059,1.34557,1.33589,1.3435,53026,1.3486,1,29.1,1,0
2013.11.13,00:00,1.34349,1.34947,1.33898,1.3486,51995,1.34581,1,51.1,1,1
2013.11.14,00:00,1.34861,1.3497,1.34181,1.34581,53476,1.34945,0,-28,1,0
2013.11.15,00:00,1.34583,1.35048,1.34319,1.34945,42701,1.35049,1,36.2,1,0
2013.11.18,00:00,1.34956,1.35412,1.34742,1.35049,44017,1.35379,1,9.3,0,0
2013.11.19,00:00,1.3505,1.35468,1.34876,1.35379,49732,1.34385,1,32.9,1,0
2013.11.20,00:00,1.35379,1.35775,1.34151,1.34385,57431,1.34814,0,-99.4,1,1
2013.11.21,00:00,1.34382,1.3486,1.33992,1.34814,57061,1.35576,1,43.2,1,0
2013.11.22,00:00,1.34812,1.35576,1.34621,1.35576,45965,1.35159,1,76.4,1,1
2013.11.25,00:00,1.35482,1.35595,1.349,1.35159,38946,1.35716,0,-32.3,1,0
2013.11.26,00:00,1.35165,1.35744,1.35149,1.35716,41889,1.35788,1,55.1,1,1
2013.11.27,00:00,1.35718,1.36123,1.35573,1.35788,43992,1.36047,1,7,0,0
2013.11.28,00:00,1.35786,1.36178,1.35633,1.36047,38049,1.35899,1,26.1,1,0
2013.11.29,00:00,1.36048,1.36212,1.35798,1.35899,47326,1.35413,0,-14.9,1,0
2013.12.02,00:00,1.3586,1.36152,1.35257,1.35413,48636,1.35889,0,-44.7,1,0
2013.12.03,00:00,1.35409,1.36133,1.3524,1.35889,49818,1.35929,1,48,1,0
2013.12.04,00:00,1.35882,1.36049,1.3528,1.35929,57629,1.3667,1,4.7,0,0
2013.12.05,00:00,1.35927,1.36769,1.35434,1.3667,61670,1.37049,1,74.3,1,1
2013.12.06,00:00,1.36668,1.3706,1.36204,1.37049,53552,1.37385,1,38.1,1,0
2013.12.09,00:00,1.37141,1.37449,1.36941,1.37385,42559,1.37604,1,24.4,1,0
2013.12.10,00:00,1.37384,1.37944,1.3734,1.37604,47596,1.37859,1,22,1,0
2013.12.11,00:00,1.37605,1.38103,1.37409,1.37859,49052,1.37527,1,25.4,1,0
2013.12.12,00:00,1.37858,1.38028,1.37374,1.37527,54891,1.37397,0,-33.1,1,0
2013.12.13,00:00,1.37528,1.37687,1.37093,1.37397,48764,1.376,0,-13.1,1,0
2013.12.16,00:00,1.37279,1.37981,1.37278,1.376,42147,1.37674,1,32.1,1,0
2013.12.17,00:00,1.3761,1.37819,1.3723,1.37674,42127,1.36841,1,6.4,0,0
2013.12.18,00:00,1.37675,1.38094,1.36744,1.36841,51945,1.36605,0,-83.4,1,1
2013.12.19,00:00,1.36838,1.36935,1.36491,1.36605,49654,1.36712,0,-23.3,1,0
2013.12.20,00:00,1.36606,1.37088,1.3625,1.36712,47488,1.36953,1,10.6,1,0
2013.12.23,00:00,1.36739,1.37163,1.36674,1.36953,37863,1.36751,1,21.4,1,0
2013.12.24,00:00,1.36954,1.37125,1.36547,1.36751,25689,1.36905,0,-20.3,1,0
2013.12.26,00:00,1.36852,1.37016,1.36796,1.36905,19087,1.37473,1,5.3,0,0
2013.12.27,00:00,1.36905,1.38923,1.36869,1.37473,51196,1.38017,1,56.8,1,1
2013.12.30,00:00,1.37565,1.38187,1.37282,1.38017,43726,1.37781,1,45.2,1,0
2013.12.31,00:00,1.38009,1.38122,1.37594,1.37781,30197,1.36711,0,-22.8,1,0
2014.01.02,00:00,1.37501,1.37532,1.36294,1.36711,49080,1.35875,0,-79,1,1
2014.01.03,00:00,1.36711,1.36721,1.3582,1.35875,50586,1.36276,0,-83.6,1,1
2014.01.06,00:00,1.3593,1.36526,1.35711,1.36276,45665,1.36151,1,34.6,1,0
2014.01.07,00:00,1.36275,1.36559,1.35965,1.36151,45313,1.35749,0,-12.4,1,0
2014.01.08,00:00,1.3615,1.36348,1.35532,1.35749,48915,1.36073,0,-40.1,1,0
2014.01.09,00:00,1.35746,1.36321,1.35484,1.36073,49692,1.36674,1,32.7,1,0
2014.01.10,00:00,1.36074,1.36866,1.35728,1.36674,45786,1.36708,1,60,1,1
2014.01.13,00:00,1.36757,1.3684,1.36371,1.36708,43661,1.36787,0,-4.9,0,0
2014.01.14,00:00,1.36706,1.36989,1.36489,1.36787,43153,1.36048,1,8.1,0,0
2014.01.15,00:00,1.36787,1.36803,1.35812,1.36048,43341,1.36194,0,-73.9,1,1
2014.01.16,00:00,1.36047,1.3649,1.3583,1.36194,45080,1.35404,1,14.7,1,0
2014.01.17,00:00,1.36195,1.36207,1.35168,1.35404,41619,1.35511,0,-79.1,1,1
2014.01.20,00:00,1.35367,1.35676,1.35073,1.35511,38491,1.35603,1,14.4,1,0
2014.01.21,00:00,1.3551,1.35682,1.35161,1.35603,48437,1.35468,1,9.3,0,0
2014.01.22,00:00,1.35604,1.35826,1.35344,1.35468,47108,1.36958,0,-13.6,1,0
2014.01.23,00:00,1.35469,1.36977,1.35301,1.36958,61368,1.36755,1,148.9,1,1
2014.01.24,00:00,1.36959,1.37388,1.36625,1.36755,60974,1.36725,0,-20.4,1,0
2014.01.27,00:00,1.36771,1.3716,1.3653,1.36725,50926,1.36704,0,-4.6,0,0
2014.01.28,00:00,1.36726,1.3688,1.36287,1.36704,45879,1.36625,0,-2.2,0,0
2014.01.29,00:00,1.36705,1.36842,1.36025,1.36625,59126,1.35541,0,-8,0,0
2014.01.30,00:00,1.36621,1.36649,1.35431,1.35541,54468,1.3485,0,-108,1,1
2014.01.31,00:00,1.35542,1.35712,1.34787,1.3485,55567,1.35244,0,-69.2,1,1
2014.02.03,00:00,1.34836,1.3535,1.34768,1.35244,49883,1.35178,1,40.8,1,0
2014.02.04,00:00,1.35245,1.35378,1.3493,1.35178,45529,1.35326,0,-6.7,0,0
2014.02.05,00:00,1.35177,1.35547,1.34983,1.35326,43906,1.35894,1,14.9,1,0
2014.02.06,00:00,1.35325,1.36184,1.34849,1.35894,42895,1.3634,1,56.9,1,1
2014.02.07,00:00,1.35899,1.36419,1.35517,1.3634,41243,1.36452,1,44.1,1,0
2014.02.10,00:00,1.36158,1.36509,1.36156,1.36452,32373,1.36375,1,29.4,1,0
2014.02.11,00:00,1.36451,1.36824,1.3629,1.36375,40981,1.35928,0,-7.6,0,0
2014.02.12,00:00,1.36375,1.36521,1.35619,1.35928,41773,1.36795,0,-44.7,1,0
2014.02.13,00:00,1.35927,1.36911,1.3585,1.36795,44245,1.36917,1,86.8,1,1
2014.02.14,00:00,1.36795,1.37143,1.36731,1.36917,38796,1.37063,1,12.2,1,0
2014.02.17,00:00,1.37079,1.37236,1.36916,1.37063,31896,1.37579,0,-1.6,0,0
2014.02.18,00:00,1.37064,1.37692,1.36943,1.37579,42647,1.37323,1,51.5,1,1
2014.02.19,00:00,1.3758,1.37726,1.37241,1.37323,39066,1.37179,0,-25.7,1,0
2014.02.20,00:00,1.37324,1.3762,1.36862,1.37179,45859,1.37378,0,-14.5,1,0
2014.02.21,00:00,1.3718,1.37578,1.37015,1.37378,38861,1.37343,1,19.8,1,0
2014.02.24,00:00,1.37332,1.37706,1.37078,1.37343,39321,1.37445,1,1.1,0,0
2014.02.25,00:00,1.37345,1.37664,1.37149,1.37445,41713,1.3686,1,10,0,0
2014.02.26,00:00,1.37445,1.37564,1.36612,1.3686,44267,1.37097,0,-58.5,1,1
2014.02.27,00:00,1.3686,1.37257,1.36428,1.37097,45799,1.38015,1,23.7,1,0
2014.02.28,00:00,1.37096,1.38238,1.36937,1.38015,53812,1.37342,1,91.9,1,1
2014.03.03,00:00,1.37586,1.37921,1.37258,1.37342,42603,1.37426,0,-24.4,1,0
2014.03.04,00:00,1.37344,1.37809,1.37206,1.37426,44425,1.37325,1,8.2,0,0
2014.03.05,00:00,1.37424,1.37472,1.37069,1.37325,42302,1.38602,0,-9.9,0,0
2014.03.06,00:00,1.3733,1.38722,1.37209,1.38602,44504,1.38754,1,127.2,1,1
2014.03.07,00:00,1.38603,1.39143,1.38521,1.38754,40489,1.38778,1,15.1,1,0
2014.03.10,00:00,1.38723,1.38973,1.38611,1.38778,31175,1.3858,1,5.5,0,0
2014.03.11,00:00,1.38779,1.38781,1.38333,1.3858,33708,1.39023,0,-19.9,1,0
2014.03.12,00:00,1.38579,1.39134,1.3843,1.39023,36448,1.38722,1,44.4,1,0
2014.03.13,00:00,1.39022,1.39661,1.38451,1.38722,44995,1.39132,0,-30,1,0
2014.03.14,00:00,1.3872,1.39355,1.38469,1.39132,43490,1.39203,1,41.2,1,0
2014.03.17,00:00,1.39118,1.39471,1.38789,1.39203,37344,1.39335,1,8.5,0,0
2014.03.18,00:00,1.39204,1.39419,1.38795,1.39335,42139,1.38161,1,13.1,1,0
2014.03.19,00:00,1.39334,1.39336,1.38092,1.38161,45328,1.37796,0,-117.3,1,1
2014.03.20,00:00,1.38162,1.38442,1.37488,1.37796,50494,1.3793,0,-36.6,1,0
2014.03.21,00:00,1.37795,1.38102,1.37653,1.3793,39215,1.38379,1,13.5,1,0
2014.03.24,00:00,1.37985,1.38749,1.37599,1.38379,44358,1.38254,1,39.4,1,0
2014.03.25,00:00,1.38378,1.38463,1.37491,1.38254,53236,1.37847,0,-12.4,1,0
2014.03.26,00:00,1.38254,1.38272,1.37759,1.37847,53185,1.37408,0,-40.7,1,0
2014.03.27,00:00,1.37848,1.37963,1.37282,1.37408,56657,1.37513,0,-44,1,0
2014.03.28,00:00,1.37409,1.37724,1.37048,1.37513,44350,1.37686,1,10.4,1,0
2014.03.31,00:00,1.37601,1.38059,1.37232,1.37686,47786,1.37925,1,8.5,0,0
2014.04.01,00:00,1.37687,1.38147,1.3768,1.37925,40847,1.37668,1,23.8,1,0
2014.04.02,00:00,1.37926,1.38196,1.37528,1.37668,39516,1.37196,0,-25.8,1,0
2014.04.03,00:00,1.37668,1.38054,1.36976,1.37196,46437,1.37019,0,-47.2,1,0
2014.04.04,00:00,1.37195,1.37304,1.36722,1.37019,44844,1.37411,0,-17.6,1,0
2014.04.07,00:00,1.36982,1.37479,1.36958,1.37411,34576,1.37965,1,42.9,1,0
2014.04.08,00:00,1.3741,1.3811,1.3737,1.37965,43058,1.38547,1,55.5,1,1
2014.04.09,00:00,1.37966,1.38609,1.37795,1.38547,43208,1.38856,1,58.1,1,1
2014.04.10,00:00,1.38548,1.38984,1.38355,1.38856,43232,1.38841,1,30.8,1,0
2014.04.11,00:00,1.38856,1.39049,1.38629,1.38841,40109,1.38202,0,-1.5,0,0
2014.04.14,00:00,1.38429,1.38624,1.38078,1.38202,42241,1.3814,0,-22.7,1,0
2014.04.15,00:00,1.38201,1.38327,1.37903,1.3814,40705,1.38147,0,-6.1,0,0
2014.04.16,00:00,1.38139,1.38502,1.38031,1.38147,40303,1.38131,1,0.8,0,0
2014.04.17,00:00,1.38149,1.3864,1.38108,1.38131,37954,1.38088,0,-1.8,0,0
2014.04.18,00:00,1.3813,1.38218,1.38079,1.38088,14498,1.37921,0,-4.2,0,0
2014.04.21,00:00,1.38136,1.383,1.37862,1.37921,22958,1.38045,0,-21.5,1,0
2014.04.22,00:00,1.3792,1.38242,1.37845,1.38045,36644,1.38163,1,12.5,1,0
2014.04.23,00:00,1.38045,1.38542,1.37997,1.38163,38387,1.3831,1,11.8,1,0
2014.04.24,00:00,1.38162,1.38422,1.37909,1.3831,37612,1.38329,1,14.8,1,0
2014.04.25,00:00,1.38311,1.38475,1.38267,1.38329,31335,1.38506,1,1.8,0,0
2014.04.28,00:00,1.38451,1.38789,1.38142,1.38506,34983,1.38117,1,5.5,0,0
2014.04.29,00:00,1.38505,1.38785,1.38052,1.38117,35336,1.38666,0,-38.8,1,0
2014.04.30,00:00,1.38114,1.38759,1.37746,1.38666,42837,1.3869,1,55.2,1,1
2014.05.01,00:00,1.38664,1.38886,1.38624,1.3869,24937,1.38686,1,2.6,0,0
2014.05.02,00:00,1.38681,1.38807,1.38116,1.38686,35392,1.38747,1,0.5,0,0
2014.05.05,00:00,1.3884,1.38855,1.3864,1.38747,26002,1.39271,0,-9.3,0,0
2014.05.06,00:00,1.38752,1.39506,1.38712,1.39271,34663,1.39097,1,51.9,1,1
2014.05.07,00:00,1.39275,1.39379,1.39097,1.39097,34108,1.38392,0,-17.8,1,0
2014.05.08,00:00,1.39103,1.39925,1.38328,1.38392,45806,1.37576,0,-71.1,1,1
2014.05.09,00:00,1.38393,1.38439,1.37453,1.37576,41068,1.37567,0,-81.7,1,1
2014.05.12,00:00,1.37523,1.37743,1.37489,1.37567,32245,1.37028,1,4.4,0,0
2014.05.13,00:00,1.37568,1.3771,1.36886,1.37028,43497,1.37141,0,-54,1,1
2014.05.14,00:00,1.37021,1.37303,1.36976,1.37141,38782,1.37089,1,12,1,0
2014.05.15,00:00,1.37143,1.37317,1.36479,1.37089,47393,1.36933,0,-5.4,0,0
2014.05.16,00:00,1.37089,1.37262,1.36849,1.36933,35923,1.37084,0,-15.6,1,0
2014.05.19,00:00,1.3692,1.37336,1.36919,1.37084,35513,1.37009,1,16.4,1,0
2014.05.20,00:00,1.37084,1.37133,1.36776,1.37009,32363,1.36861,0,-7.5,0,0
2014.05.21,00:00,1.3701,1.37227,1.36343,1.36861,33771,1.36551,0,-14.9,1,0
